file_name,snr,pesq_score,ber,encode_time,decode_time,msg
Diff-cof_02484_00990293688-clf_01523_0158336107,30.58,4.51,0.00,1.43,0.02,[0 0 1 1 1 0 1 0 1 1 0 1 0 1 0 0]
Diff-cof_02484_00990293688-clm_01208_0205902115,29.65,3.94,0.00,1.43,0.02,[1 0 1 1 1 0 0 0 1 1 1 0 1 1 1 1]
Diff-cof_02484_00990293688-pef_05223_0066635266,28.87,4.36,0.00,1.43,0.02,[1 1 1 1 0 0 0 0 1 0 1 1 0 1 1 1]
Diff-cof_02484_00990293688-pem_01208_0098452908,28.98,4.55,0.00,1.43,0.02,[1 0 1 0 0 1 1 0 1 1 1 1 1 1 0 0]
Diff-cof_02484_00990293688-vem_03397_0089132033,28.05,4.43,0.00,1.43,0.02,[1 1 1 1 1 0 0 0 1 0 1 0 1 1 1 0]
Diff-cof_02484_01258646320-clf_07049_0024940648,32.23,4.50,0.00,1.24,0.02,[0 1 1 0 1 0 1 0 1 0 0 0 0 0 1 1]
Diff-cof_02484_01258646320-clf_09697_0080598198,26.81,4.31,0.00,1.23,0.02,[1 1 0 1 0 0 0 1 0 0 1 1 0 1 0 0]
Diff-cof_02484_01258646320-clm_00610_0145110615,26.70,4.32,0.00,1.22,0.02,[0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0]
Diff-cof_02484_01258646320-cof_08784_0011900189,28.23,4.53,0.00,1.22,0.02,[1 1 0 1 0 1 1 0 0 1 0 0 1 0 0 1]
Diff-cof_02484_01258646320-com_02484_0192205769,28.02,4.37,0.00,1.23,0.02,[1 1 1 0 1 0 0 0 0 0 1 0 0 0 1 1]
Diff-cof_02484_01258646320-pef_05223_0105628626,29.09,4.47,0.00,1.22,0.02,[1 1 1 0 1 0 1 0 0 1 1 1 1 0 0 1]
Diff-cof_02484_01581697006-clf_09697_0096569029,26.20,4.17,0.00,2.51,0.04,[1 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0]
Diff-cof_02484_01581697006-clm_00610_0150680896,28.10,4.45,0.00,1.83,0.04,[1 1 1 0 1 0 0 0 1 1 0 1 0 1 1 1]
Diff-cof_02484_01581697006-clm_06136_0134092736,29.54,4.36,0.00,1.84,0.04,[0 1 0 1 1 1 1 1 0 1 0 0 0 1 0 0]
Diff-cof_02484_01581697006-com_02484_0009329069,24.03,4.12,0.00,1.84,0.04,[1 0 1 0 0 1 0 0 1 0 0 1 1 0 0 1]
Diff-cof_02484_01581697006-pef_07049_0107479134,24.98,3.83,0.00,1.84,0.04,[0 0 0 1 0 1 1 0 1 0 1 0 1 0 0 1]
Diff-cof_02484_01663718744-cof_09334_0107912659,29.13,4.14,0.00,6.43,0.03,[0 0 0 1 1 1 1 0 1 1 0 0 0 0 1 1]
Diff-cof_02484_01663718744-com_03397_0126167410,28.74,4.52,0.00,6.42,0.03,[1 0 0 1 0 1 1 0 0 0 0 0 1 1 1 1]
Diff-cof_02484_01663718744-vef_05223_0006480615,26.58,4.34,0.00,6.42,0.03,[0 0 1 0 1 1 1 0 0 0 0 0 1 0 1 1]
Diff-cof_02484_02027430507-clf_01523_0094251812,28.03,4.46,0.00,5.42,0.03,[1 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0]
Diff-cof_02484_02027430507-cof_06136_0000016836,29.83,4.42,0.00,5.40,0.03,[0 1 1 0 1 0 0 0 0 1 0 0 1 0 0 1]
Diff-cof_02484_02027430507-cof_08784_0211073133,28.19,4.19,0.00,5.40,0.03,[1 0 0 0 1 1 0 0 1 0 0 0 0 1 0 1]
Diff-cof_02484_02027430507-com_03397_0018783184,30.94,4.48,0.00,5.41,0.03,[0 1 1 0 1 1 1 1 0 1 0 0 1 0 0 0]
Diff-cof_02484_02027430507-vem_03397_0071730740,26.49,4.31,0.00,5.40,0.03,[1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1]
Diff-cof_02484_02084386723-arf_03853_0116954913,27.41,4.53,0.00,3.62,0.02,[1 0 1 1 0 1 1 1 0 0 1 0 1 1 0 0]
Diff-cof_02484_02084386723-arm_08784_0179751402,25.93,4.43,0.00,3.62,0.02,[1 1 1 0 0 0 0 1 0 1 0 1 0 0 0 1]
Diff-cof_02484_02084386723-clf_09697_0184536208,25.07,3.89,0.00,3.62,0.02,[0 0 1 0 0 0 0 0 1 1 1 0 1 1 1 0]
Diff-cof_02484_02084386723-clm_05223_0154933831,29.84,4.16,0.00,3.62,0.02,[0 0 1 1 1 1 0 1 0 0 1 0 1 0 1 1]
Diff-cof_02484_02084386723-cof_03397_0103371020,27.98,4.38,0.00,3.63,0.02,[0 1 0 1 1 0 0 1 0 0 0 1 0 0 0 1]
Diff-cof_02484_02084386723-pem_02436_0213840703,27.35,4.40,0.00,3.63,0.02,[1 1 0 0 1 0 1 1 0 1 0 1 0 1 1 0]
Diff-cof_02484_02084386723-pem_02484_0205364248,32.26,4.29,0.00,3.62,0.02,[1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1]
Diff-cof_08421_00067163059-arm_02484_0129409362,26.08,4.17,0.00,4.42,0.02,[1 0 1 0 0 0 1 1 0 1 0 0 1 0 1 0]
Diff-cof_08421_00067163059-arm_08784_0098628246,21.42,3.82,0.00,4.42,0.02,[1 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1]
Diff-cof_08421_00067163059-clf_05223_0155939465,28.96,4.36,0.00,4.42,0.02,[0 0 0 0 1 1 1 1 1 1 0 1 1 0 1 1]
Diff-cof_08421_00067163059-pem_01208_0036858344,28.92,4.34,0.00,4.43,0.02,[1 1 0 0 0 0 0 1 1 0 0 1 1 0 1 0]
Diff-cof_08421_00067163059-pem_02484_0021399636,27.95,4.44,0.00,4.42,0.02,[1 1 1 1 1 1 1 1 0 1 0 1 0 0 0 1]
Diff-cof_08421_00067163059-vef_02484_0141469676,28.05,4.48,0.00,4.43,0.02,[0 1 0 1 0 1 0 1 0 0 0 0 1 1 0 0]
Diff-cof_08421_00067163059-vem_04310_0136748572,27.62,4.04,0.00,4.43,0.02,[1 0 1 0 1 1 0 1 0 0 0 1 1 0 0 0]
Diff-cof_08421_00067163059-vem_08421_0031846564,25.75,4.32,0.00,4.43,0.02,[1 1 1 1 0 0 1 0 0 1 0 0 1 0 0 1]
Diff-cof_08421_00148288344-clm_05223_0002536692,27.97,4.49,0.00,4.53,0.02,[0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 1]
Diff-cof_08421_00148288344-pef_05223_0190409973,26.72,4.44,0.00,4.52,0.02,[1 0 1 1 1 0 0 1 1 1 0 0 1 1 0 0]
Diff-cof_08421_00148288344-pem_01208_0069774940,29.67,4.25,0.00,4.52,0.02,[0 0 1 1 0 0 0 1 1 0 1 0 0 1 0 1]
Diff-cof_08421_00148288344-vef_02484_0166825192,25.21,4.21,0.00,4.52,0.02,[0 1 0 0 1 0 0 0 1 0 1 1 0 1 0 0]
Diff-cof_08421_00170033946-arf_04310_0140271777,26.83,4.37,0.00,2.07,0.01,[1 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0]
Diff-cof_08421_00170033946-cof_09334_0041764578,32.33,4.32,0.00,2.06,0.02,[0 0 0 1 0 0 0 1 0 0 1 1 1 1 0 1]
Diff-cof_08421_00170033946-pef_07049_0026336985,25.79,3.99,0.00,2.08,0.02,[0 0 0 1 1 1 1 0 1 0 1 0 1 0 0 0]
Diff-cof_08421_00170033946-vem_04310_0026328213,29.53,4.33,0.00,2.06,0.02,[1 0 0 0 1 0 0 0 1 0 1 1 1 1 1 0]
Diff-cof_08421_00218256922-arf_03034_0163772548,26.61,4.50,0.00,4.71,0.02,[1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 1]
Diff-cof_08421_00218256922-arf_04310_0103852314,27.76,4.41,0.00,4.71,0.02,[1 0 0 0 0 1 1 0 0 1 1 1 0 0 1 0]
Diff-cof_08421_00218256922-arm_01523_0051157605,27.07,4.39,0.00,4.70,0.02,[0 0 1 1 0 0 1 1 0 0 1 1 1 0 0 1]
Diff-cof_08421_00218256922-arm_02484_0118838572,27.04,4.50,0.00,4.71,0.02,[1 1 0 0 1 0 0 0 0 1 1 1 1 1 1 0]
Diff-cof_08421_00218256922-arm_03397_0065154360,27.91,4.31,0.00,4.70,0.02,[0 1 1 0 1 1 0 0 1 0 0 0 1 1 1 0]
Diff-cof_08421_00218256922-clf_05223_0173010537,27.90,4.32,0.00,4.71,0.02,[1 1 0 1 0 0 1 1 0 0 1 1 1 0 0 1]
Diff-cof_08421_00218256922-clf_09697_0143925023,28.44,4.37,0.00,4.71,0.02,[0 1 0 1 0 1 0 0 1 1 1 1 0 1 1 0]
Diff-cof_08421_00218256922-cof_03397_0093589837,29.33,4.44,0.00,4.71,0.02,[1 1 1 1 1 0 0 0 0 0 1 0 1 0 1 0]
Diff-cof_08421_00218256922-cof_08784_0069929444,27.96,4.27,0.00,4.70,0.02,[1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1]
Diff-cof_08421_00218256922-cof_09334_0025440570,31.76,4.51,0.00,4.70,0.02,[0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 0]
Diff-cof_08421_00218256922-pem_03349_0123529524,28.83,4.52,0.00,4.70,0.02,[1 0 1 0 0 0 0 0 0 0 1 1 0 1 1 1]
Diff-cof_08421_00218256922-vef_08421_0071649806,28.96,4.43,0.00,4.70,0.02,[0 0 1 1 0 0 0 1 0 0 0 0 1 1 1 1]
Diff-cof_08421_00218256922-vef_09697_0021724070,26.35,4.35,0.00,4.70,0.02,[1 1 0 1 1 0 0 1 1 0 0 1 0 1 1 1]
Diff-cof_08421_00481603070-arm_08784_0198720558,27.72,4.46,0.00,4.74,0.02,[1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1]
Diff-cof_08421_00481603070-cof_06136_0160145685,27.79,4.31,0.00,4.75,0.02,[1 0 0 1 1 0 0 0 1 0 1 0 0 1 1 1]
Diff-cof_08421_00481603070-com_03397_0099004980,28.88,4.53,0.00,4.73,0.02,[0 0 0 1 1 1 1 1 0 1 1 0 1 1 0 1]
Diff-cof_08421_00481603070-vem_07508_0052632338,27.65,4.04,0.00,4.74,0.02,[1 1 0 1 1 0 0 0 1 0 0 0 0 0 1 1]
Diff-cof_08421_00866164470-arf_03034_0041862860,27.16,4.39,0.00,2.16,0.01,[0 0 0 1 1 1 1 1 0 0 0 1 1 1 1 0]
Diff-cof_08421_00866164470-arf_05679_0056846255,28.95,4.46,0.00,2.15,0.02,[0 1 0 1 1 1 0 0 0 1 1 0 0 0 1 1]
Diff-cof_08421_00866164470-clf_07049_0131392432,27.25,4.36,0.00,2.16,0.01,[0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1]
Diff-cof_08421_00866164470-vef_05223_0137671089,28.06,4.49,0.00,2.17,0.02,[1 1 0 1 1 1 0 0 1 1 0 1 1 0 0 1]
Diff-cof_08421_00866164470-vef_09697_0203922266,28.36,4.41,0.00,2.16,0.02,[0 1 1 1 1 1 0 0 0 0 0 1 1 1 0 0]
Diff-cof_08421_00896543191-arm_02484_0107479251,27.96,4.47,0.00,4.83,0.02,[0 1 1 0 0 1 0 0 0 0 0 1 1 0 0 1]
Diff-cof_08421_00896543191-arm_08784_0079583276,26.43,4.41,0.00,4.83,0.02,[1 1 1 0 0 1 0 1 1 0 1 0 1 0 1 0]
Diff-cof_08421_00896543191-clf_09697_0149142367,30.30,4.30,0.00,4.84,0.02,[1 1 0 0 0 1 1 0 0 1 0 0 0 0 1 0]
Diff-cof_08421_00896543191-com_08784_0070196220,29.13,4.42,0.00,4.83,0.02,[1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 1]
Diff-cof_08421_00896543191-com_09697_0195986208,29.66,4.48,0.00,4.83,0.02,[1 1 1 1 0 1 0 1 0 1 0 1 1 0 0 0]
Diff-cof_08421_00896543191-pem_01208_0207508995,27.43,4.36,0.00,4.83,0.02,[1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1]
Diff-cof_08421_00896543191-vef_02484_0116533622,28.38,4.49,0.00,4.84,0.02,[0 1 0 1 0 0 1 0 0 1 0 1 1 1 0 0]
Diff-cof_08421_00896543191-vef_09697_0169621824,28.32,4.21,0.00,4.83,0.02,[0 0 1 0 0 0 0 0 1 0 1 0 1 1 1 0]
Diff-cof_08421_00932700304-arf_03853_0068066893,25.18,3.60,0.00,2.07,0.01,[0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 1]
Diff-cof_08421_00932700304-clm_05223_0002383456,26.20,4.48,0.00,2.06,0.02,[1 0 0 0 1 0 1 1 1 1 1 0 1 0 0 1]
Diff-cof_08421_00932700304-cof_06136_0063916831,30.31,4.43,0.00,2.07,0.01,[1 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0]
Diff-cof_08421_00932700304-cof_08784_0174620690,27.31,4.18,0.00,2.06,0.02,[0 0 1 0 1 1 1 1 1 0 0 1 0 1 1 0]
Diff-cof_08421_00932700304-com_02484_0157088217,26.60,4.51,0.00,2.08,0.02,[1 0 0 0 0 0 0 1 1 1 1 0 1 0 1 0]
Diff-cof_08421_00932700304-com_03397_0043755697,27.10,4.38,0.00,2.06,0.02,[1 1 1 0 1 0 1 1 1 0 1 0 0 1 0 0]
Diff-cof_08421_00932700304-com_08784_0177578407,26.10,4.42,0.00,2.07,0.01,[1 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1]
Diff-cof_08421_00932700304-pef_00610_0051000384,28.88,4.32,0.00,2.08,0.02,[1 1 1 0 0 1 1 1 1 1 0 0 0 0 1 0]
Diff-cof_08421_00932700304-pef_01523_0199576354,29.43,4.43,0.00,2.07,0.02,[0 0 0 0 1 0 1 1 1 1 0 0 0 1 0 0]
Diff-cof_08421_00932700304-pef_05223_0119912325,27.95,4.47,0.00,2.08,0.01,[1 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0]
Diff-cof_08421_00932700304-vef_09697_0175639504,28.27,4.43,0.00,2.07,0.01,[1 0 0 1 1 0 0 1 1 0 1 1 0 1 1 0]
Diff-cof_08421_01406865799-arf_04310_0043542528,25.39,3.96,0.00,4.16,0.02,[0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0]
Diff-cof_08421_01406865799-arm_01523_0022312208,25.23,4.18,0.00,4.16,0.02,[1 1 0 1 0 1 1 0 0 1 0 0 1 1 1 1]
Diff-cof_08421_01406865799-arm_03397_0015684968,23.44,4.34,0.00,4.16,0.02,[1 0 0 1 1 1 1 0 1 1 0 0 1 0 1 0]
Diff-cof_08421_01406865799-clm_05223_0059400882,27.52,4.48,0.00,4.16,0.02,[0 1 0 1 1 0 1 0 0 1 1 0 0 0 0 0]
Diff-cof_08421_01406865799-pef_00610_0202186575,28.42,4.30,0.00,4.15,0.02,[0 1 0 1 1 0 0 0 0 1 0 0 1 1 1 1]
Diff-cof_08421_01406865799-pem_01208_0203321546,26.11,4.30,0.00,4.16,0.02,[0 1 0 0 1 0 1 1 1 0 0 0 0 0 1 0]
Diff-cof_08421_01406865799-pem_02484_0210706164,25.85,4.37,0.00,4.16,0.02,[1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1]
Diff-cof_08421_01406865799-vem_03397_0144562501,23.75,4.04,0.00,4.16,0.02,[0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 0]
Diff-cof_08421_02010935904-arf_03034_0026846011,25.06,4.38,0.00,4.76,0.02,[1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 1]
Diff-cof_08421_02010935904-arf_05679_0045720519,28.50,4.44,0.00,4.77,0.02,[1 0 1 0 0 0 1 1 1 0 0 1 1 1 1 1]
Diff-cof_08421_02010935904-clf_09697_0170023469,27.38,4.30,0.00,4.76,0.02,[1 1 0 0 0 1 1 0 0 1 0 0 1 1 1 0]
Diff-cof_08421_02010935904-cof_03397_0195457508,28.80,4.19,0.00,4.77,0.02,[1 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1]
Diff-cof_08421_02010935904-com_02484_0097744660,25.77,4.34,0.00,4.77,0.02,[1 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0]
Diff-cof_08421_02010935904-pef_01523_0160704869,29.59,4.41,0.00,4.77,0.02,[0 1 1 1 0 0 1 0 0 0 1 0 0 0 1 1]
Diff-cof_08421_02010935904-pem_02484_0180064475,25.86,4.12,0.00,4.77,0.02,[1 0 0 1 0 1 1 0 0 0 0 0 1 0 1 0]
Diff-cof_08421_02010935904-vef_09697_0117233076,27.51,4.23,0.00,4.77,0.02,[1 0 0 0 0 1 1 1 0 1 1 1 1 1 0 1]
Diff-cof_08421_02010935904-vem_08421_0142593154,26.70,4.28,0.00,4.77,0.02,[1 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0]
Diff-com_02121_00055866196-arm_01523_0130237399,25.45,4.49,0.00,2.14,0.02,[1 0 1 1 1 1 1 0 0 1 1 0 1 1 0 0]
Diff-com_02121_00055866196-arm_02484_0081320007,25.86,4.57,0.00,2.14,0.02,[1 1 1 1 1 0 1 1 0 1 0 0 0 0 1 0]
Diff-com_02121_00055866196-arm_08784_0128490048,24.74,4.52,0.00,2.14,0.02,[0 0 0 0 0 0 1 1 1 1 0 1 0 1 0 0]
Diff-com_02121_00055866196-clm_05223_0158009385,24.48,4.46,0.00,2.14,0.02,[1 0 0 1 1 1 0 1 0 1 0 0 1 1 1 1]
Diff-com_02121_00055866196-com_03397_0028670387,24.58,4.54,0.00,2.15,0.02,[1 1 1 0 1 0 1 0 1 1 0 1 0 1 1 0]
Diff-com_02121_00055866196-vef_02484_0070589082,28.10,4.50,0.00,2.14,0.02,[1 0 0 1 1 1 0 0 1 1 1 0 1 0 0 0]
Diff-com_02121_00055866196-vef_05223_0049553370,26.27,4.41,0.00,2.15,0.02,[1 0 0 1 0 1 1 0 0 0 0 0 1 1 0 0]
Diff-com_02121_00055866196-vem_03397_0118736756,21.78,3.88,0.00,2.14,0.02,[0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 0]
Diff-com_02121_00092301756-clf_01523_0073011642,29.30,4.40,0.00,4.38,0.02,[1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1]
Diff-com_02121_00092301756-com_09697_0051652043,28.26,4.16,0.00,4.38,0.02,[0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1]
Diff-com_02121_00092301756-pef_00610_0177794533,32.42,4.36,0.00,4.37,0.02,[1 1 1 0 1 1 0 1 1 1 0 1 0 0 1 0]
Diff-com_02121_00092301756-pef_07049_0027914511,28.08,4.23,0.00,4.39,0.02,[0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 1]
Diff-com_02121_00092301756-pem_02436_0191115990,28.19,4.53,0.00,4.38,0.02,[1 0 1 1 0 1 1 1 1 1 0 1 1 0 0 1]
Diff-com_02121_00092301756-vem_03397_0119102790,29.32,4.44,0.00,4.38,0.02,[0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0]
Diff-com_02121_00740056573-arf_03853_0028016350,27.11,4.46,0.00,3.79,0.02,[0 1 1 0 0 0 0 1 0 0 0 0 1 0 1 0]
Diff-com_02121_00740056573-clm_06136_0150311301,31.29,4.50,0.00,3.79,0.02,[0 0 1 1 1 0 1 0 0 1 1 1 1 0 0 0]
Diff-com_02121_01256596109-arf_03034_0015979622,23.69,4.38,0.00,5.40,0.03,[1 0 1 1 0 1 0 1 1 1 1 0 0 0 1 0]
Diff-com_02121_01256596109-clf_05223_0214065346,28.59,4.51,0.00,5.42,0.03,[1 0 0 0 0 1 0 1 1 0 1 1 1 1 1 1]
Diff-com_02121_01256596109-pem_01208_0060312247,27.66,4.30,0.00,5.41,0.03,[0 1 0 0 1 0 1 1 1 0 0 1 0 0 0 1]
Diff-com_02121_01256596109-pem_02484_0202738443,26.37,4.46,0.00,5.41,0.03,[1 1 0 0 1 0 1 0 0 1 1 0 1 1 0 0]
Diff-com_02121_01326190855-cof_06136_0160602783,28.01,4.30,0.00,2.19,0.02,[0 1 0 0 1 1 1 0 1 1 0 0 0 1 1 0]
Diff-com_02121_01326190855-com_08784_0014163279,27.77,4.43,0.00,2.19,0.02,[0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1]
Diff-com_02121_01715240584-clf_07049_0126085305,31.14,4.45,0.00,4.64,0.02,[1 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1]
Diff-com_02121_01715240584-cof_06136_0209663835,31.85,4.24,0.00,4.64,0.02,[1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0]
Diff-com_02121_01715240584-pem_02436_0070141079,30.23,4.56,0.00,4.64,0.02,[1 1 1 1 1 0 1 0 0 1 0 1 0 0 0 0]
Diff-com_02121_01715240584-vem_04310_0101043311,31.98,4.21,0.00,4.64,0.02,[1 1 1 0 0 1 0 1 0 1 0 0 0 0 0 0]
Diff-com_02121_01715240584-vem_08421_0132865540,27.80,4.08,0.00,4.64,0.02,[0 1 1 0 0 0 0 0 1 0 1 1 1 1 0 1]
Diff-com_02121_01809809142-arf_05679_0065738602,27.13,4.39,0.00,4.12,0.02,[0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Diff-com_02121_01809809142-arm_02484_0053599960,29.03,4.52,0.00,4.12,0.02,[1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0]
Diff-com_02121_01809809142-arm_08784_0096142288,26.15,4.07,0.00,4.12,0.02,[1 1 0 0 0 1 1 1 0 1 1 1 0 0 1 1]
Diff-com_02121_01809809142-clm_06136_0027814867,30.07,4.45,0.00,4.12,0.02,[0 1 1 0 0 1 0 0 1 0 0 1 1 0 0 1]
Diff-com_02121_01809809142-cof_06136_0150428000,29.26,4.35,0.00,4.12,0.02,[1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0]
Diff-com_02121_01809809142-pef_07049_0142070545,29.44,4.50,0.00,4.12,0.02,[0 0 0 1 0 0 0 1 0 0 1 1 1 1 0 0]
Diff-com_02121_01809809142-pem_02484_0082516520,29.07,4.41,0.00,4.12,0.02,[1 1 1 1 1 0 1 1 1 0 1 0 1 1 0 1]
Diff-com_02121_01809809142-vef_02484_0085834213,25.48,4.34,0.00,4.12,0.02,[1 0 1 0 0 1 0 1 0 1 1 1 0 1 1 1]
Diff-com_02121_01818879615-arf_03034_0178694119,26.44,4.35,0.00,4.15,0.02,[0 1 1 1 1 0 0 0 1 0 1 0 1 1 0 0]
Diff-com_02121_01818879615-arf_05679_0176681185,25.31,3.88,0.00,4.15,0.02,[1 1 0 1 1 1 0 1 0 0 0 1 1 1 1 1]
Diff-com_02121_01818879615-clf_09697_0091371893,29.22,4.49,0.00,4.17,0.02,[0 1 0 0 1 1 0 0 0 1 0 0 1 1 0 1]
Diff-com_02121_01818879615-com_03397_0106091960,26.00,4.36,0.00,4.16,0.02,[1 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0]
Diff-com_02121_01818879615-vem_03397_0147398879,28.04,4.41,0.00,4.16,0.02,[0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0]
Diff-com_02121_02073608306-arm_03397_0014781715,26.95,4.41,0.00,2.19,0.02,[1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1]
Diff-com_02121_02073608306-com_02484_0118533204,27.35,4.33,0.00,2.20,0.02,[0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0]
Diff-com_02121_02073608306-vef_02484_0034418676,26.30,4.25,0.00,2.19,0.02,[0 1 1 0 1 0 0 1 0 0 1 1 1 0 0 0]
Diff-com_02121_02073608306-vef_08421_0163657306,30.41,3.72,0.00,2.19,0.02,[1 0 1 1 0 1 0 1 0 0 1 0 0 0 1 0]
Diff-com_02436_00254792024-arf_05679_0208150155,30.57,4.50,0.00,2.33,0.01,[1 1 0 0 0 1 0 1 0 1 1 1 0 0 1 1]
Diff-com_02436_00254792024-clf_01523_0105050848,27.98,4.44,0.00,2.34,0.01,[1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0]
Diff-com_02436_00254792024-clm_00610_0006061823,29.71,4.35,0.00,2.33,0.01,[0 1 0 0 0 1 1 1 0 1 1 0 0 1 1 0]
Diff-com_02436_00254792024-pef_07049_0169476005,28.37,4.46,0.00,2.34,0.01,[1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0]
Diff-com_02436_00254792024-vem_08421_0078729306,29.60,4.37,0.00,2.34,0.01,[0 0 1 0 0 0 1 1 0 0 1 1 0 0 1 1]
Diff-com_02436_00330898967-arm_02484_0090184055,26.26,4.57,0.00,2.29,0.01,[0 1 0 1 0 1 1 0 0 0 1 0 0 0 1 1]
Diff-com_02436_00330898967-clm_01208_0125902865,26.13,4.49,0.00,2.28,0.01,[0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 1]
Diff-com_02436_00330898967-cof_06136_0128113106,27.86,4.41,0.00,2.29,0.01,[0 1 0 0 1 0 1 1 0 1 1 1 1 0 0 1]
Diff-com_02436_00330898967-cof_09334_0144700437,29.51,4.44,0.00,2.29,0.01,[1 1 1 0 0 1 1 1 0 0 1 0 1 0 0 0]
Diff-com_02436_00330898967-pef_00610_0094311371,29.99,4.45,0.00,2.28,0.01,[0 0 0 1 0 0 1 0 0 1 0 0 0 1 1 1]
Diff-com_02436_00330898967-pef_07049_0172026763,27.80,4.48,0.00,2.29,0.01,[0 0 1 1 0 0 0 1 1 1 1 1 1 0 1 1]
Diff-com_02436_00330898967-pem_01208_0046400143,27.01,4.19,0.00,2.29,0.01,[0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0]
Diff-com_02436_00330898967-vef_02484_0191399551,26.47,4.47,0.00,2.29,0.01,[0 0 0 1 0 1 1 0 0 0 0 0 1 1 1 1]
Diff-com_02436_00669944333-clf_07049_0083965613,27.60,3.74,0.00,2.01,0.01,[0 0 1 1 1 1 1 0 1 0 1 1 0 1 0 0]
Diff-com_02436_00669944333-clm_05223_0109856605,29.85,4.43,0.00,2.02,0.01,[0 1 0 0 0 0 1 0 1 0 1 1 0 1 0 1]
Diff-com_02436_00669944333-com_03397_0036060181,29.04,4.28,0.00,2.01,0.01,[0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0]
Diff-com_02436_00669944333-com_08784_0099445683,26.99,3.70,0.00,2.02,0.01,[1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1]
Diff-com_02436_00669944333-pef_00610_0193609611,32.65,4.50,0.00,2.02,0.01,[0 1 1 1 0 1 1 1 0 0 1 1 0 1 0 1]
Diff-com_02436_00669944333-vef_05223_0214368656,26.95,4.27,0.00,2.01,0.01,[1 0 1 1 0 0 1 1 0 0 0 0 1 0 1 0]
Diff-com_02436_00772446157-arf_03034_0202197243,26.64,4.20,0.00,2.08,0.02,[1 1 1 1 0 0 0 1 0 0 0 1 0 1 1 0]
Diff-com_02436_00772446157-arf_05679_0213649185,26.15,4.13,0.00,2.07,0.01,[0 0 1 1 0 0 0 0 0 1 0 1 0 0 1 1]
Diff-com_02436_00772446157-arm_01523_0157793306,28.14,4.48,0.00,2.08,0.02,[1 1 1 0 1 0 0 0 1 1 0 0 1 0 1 0]
Diff-com_02436_00772446157-com_03397_0078806516,25.46,4.36,0.00,2.07,0.02,[1 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1]
Diff-com_02436_00772446157-pem_02484_0075025610,28.05,4.44,0.00,2.07,0.01,[1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0]
Diff-com_02436_00772446157-pem_03349_0012053380,28.46,4.50,0.00,2.07,0.02,[0 1 1 0 0 0 0 1 1 0 1 0 0 0 1 0]
Diff-com_02436_00772446157-vef_02484_0098895193,27.18,4.39,0.00,2.08,0.01,[1 0 1 0 0 1 0 0 0 1 0 1 0 1 0 1]
