file_name,ber,ber_opus_12k
TTS-cof_03349_01442049135,0.00,100.00
TTS-cof_03349_01602416423,0.00,100.00
TTS-cof_03397_00106813551,0.00,100.00
TTS-cof_03397_00595281436,0.00,100.00
TTS-cof_03397_00662897083,0.00,100.00
TTS-cof_03397_01602682118,0.00,100.00
TTS-cof_04310_00646482932,0.00,6.25
TTS-cof_04310_01520915810,0.00,6.25
TTS-cof_04310_01868165526,0.00,100.00
TTS-cof_04310_01873431485,0.00,12.50
TTS-cof_05223_00042060497,0.00,100.00
TTS-cof_05223_00407364298,0.00,0.00
TTS-cof_05223_00985457385,0.00,100.00
TTS-cof_05223_01056444768,0.00,100.00
TTS-cof_05223_01661195546,0.00,100.00
TTS-cof_05223_01956493763,0.00,100.00
TTS-cof_05223_02047977015,0.00,100.00
TTS-cof_06136_00495325022,0.00,100.00
TTS-cof_06136_00836291914,0.00,100.00
TTS-cof_06136_01030203929,0.00,100.00
TTS-cof_06136_01624099656,0.00,100.00
TTS-cof_07049_00119425685,0.00,6.25
TTS-cof_07049_00199570597,0.00,100.00
TTS-cof_07049_00882091681,0.00,100.00
TTS-cof_07049_01908458477,0.00,0.00
TTS-cof_07049_02007733716,0.00,100.00
TTS-cof_07508_00313222697,0.00,100.00
TTS-cof_07508_01910161746,0.00,0.00
TTS-cof_07508_01930657132,0.00,100.00
TTS-cof_08421_00057060680,0.00,100.00
TTS-cof_08421_00644498008,0.00,100.00
TTS-cof_08421_00896543191,0.00,0.00
TTS-cof_08421_01130713006,0.00,100.00
TTS-cof_08421_01251588921,0.00,100.00
TTS-cof_08421_01461177341,0.00,0.00
TTS-cof_08421_01654934191,0.00,6.25
TTS-cof_08784_00199124366,0.00,100.00
TTS-cof_08784_00410534325,0.00,100.00
TTS-cof_08784_01536594937,0.00,100.00
TTS-cof_08784_01669762917,0.00,100.00
TTS-cof_08784_02110731331,0.00,6.25
TTS-cof_09334_00517016183,0.00,100.00
TTS-cof_09334_01691228557,0.00,100.00
TTS-cof_09697_00621347591,0.00,100.00
TTS-cof_09697_01306156360,0.00,6.25
TTS-cof_09697_01838109242,0.00,100.00
TTS-cof_09697_01879586269,0.00,6.25
TTS-com_00610_01079841693,0.00,6.25
TTS-com_00610_01623387216,0.00,100.00
TTS-com_01523_00660716568,0.00,6.25
TTS-com_01523_00819269643,0.00,0.00
TTS-com_01523_01219917632,0.00,0.00
TTS-com_01523_01954470155,0.00,100.00
TTS-com_02121_00624558942,0.00,100.00
TTS-com_02121_00787672012,0.00,100.00
TTS-com_02121_01658050388,0.00,6.25
TTS-com_02121_01760418597,0.00,100.00
TTS-com_02121_01854501737,0.00,100.00
TTS-com_02436_00356358673,0.00,18.75
TTS-com_02436_00438839528,0.00,100.00
TTS-com_02436_01662096379,0.00,12.50
TTS-com_02436_01693929920,0.00,18.75
TTS-com_02436_01785523117,0.00,100.00
TTS-com_02484_00993433683,0.00,0.00
TTS-com_02484_01330488735,0.00,0.00
TTS-com_02484_02077533097,0.00,0.00
TTS-com_03034_00265517068,0.00,100.00
TTS-com_03034_00486703190,0.00,0.00
TTS-com_03034_00630481109,0.00,100.00
TTS-com_03034_00773799331,0.00,100.00
TTS-com_03034_00993008062,0.00,12.50
TTS-com_03034_01838727039,0.00,100.00
TTS-com_03349_01180854436,0.00,0.00
TTS-com_03349_01642004628,0.00,12.50
TTS-com_03397_00990049800,0.00,100.00
TTS-com_03397_01511450220,0.00,0.00
TTS-com_03397_01896160171,0.00,0.00
TTS-com_04310_00044629618,0.00,100.00
TTS-com_04310_00916636332,0.00,12.50
TTS-com_04310_01333489285,0.00,100.00
TTS-com_05223_00807605776,0.00,100.00
TTS-com_05223_00812505641,0.00,100.00
TTS-com_05223_01844594976,0.00,100.00
TTS-com_06136_00317416042,0.00,6.25
TTS-com_06136_00667432700,0.00,100.00
TTS-com_06136_01353524469,0.00,0.00
TTS-com_06136_01454521378,0.00,100.00
TTS-com_06136_01615205468,0.00,100.00
TTS-com_07049_00913120328,0.00,0.00
TTS-com_07049_02096275285,0.00,6.25
TTS-com_07508_00711111323,0.00,0.00
TTS-com_08421_00300413104,0.00,0.00
TTS-com_08421_00707443057,0.00,12.50
TTS-com_08421_01757720929,0.00,6.25
TTS-com_08421_01975044025,0.00,100.00
TTS-com_08421_01992022724,0.00,0.00
TTS-com_08784_00572193493,0.00,100.00
TTS-com_08784_01189336595,0.00,18.75
TTS-com_08784_01371920395,0.00,100.00
TTS-com_08784_01404537076,0.00,0.00
TTS-com_08784_01451627749,0.00,100.00
TTS-com_08784_01725543416,0.00,18.75
TTS-com_08784_02066767235,0.00,100.00
TTS-com_09334_00559825062,0.00,100.00
TTS-com_09334_00785542427,0.00,100.00
TTS-com_09334_01255813913,0.00,6.25
TTS-com_09334_02063273529,0.00,6.25
TTS-com_09334_02107520087,0.00,6.25
TTS-com_09697_00442159748,0.00,6.25
TTS-com_09697_00667459534,0.00,100.00
TTS-Diff-arf_00295_00208418741_TTS-pef_02436_00,0.00,100.00
TTS-Diff-arf_00295_01739192284_TTS-arf_09334_01,0.00,100.00
TTS-Diff-arf_00610_00734450399_TTS-vem_07049_01,0.00,100.00
TTS-Diff-arf_00610_01910336600_TTS-arf_05223_00,0.00,0.00
TTS-Diff-arf_01208_01529721397_TTS-pem_08421_01,0.00,100.00
TTS-Diff-arf_01523_01760714834_TTS-arm_00610_00,0.00,100.00
TTS-Diff-arf_02121_00587139308_TTS-clf_07049_01,0.00,100.00
TTS-Diff-arf_02436_00276776671_TTS-clm_08421_01,0.00,0.00
TTS-Diff-arf_02436_01025653500_TTS-pem_01523_00,0.00,100.00
TTS-Diff-arf_02436_01324048403_TTS-vef_04310_01,0.00,100.00
TTS-Diff-arf_03034_00591253478_TTS-arm_07508_01,0.00,100.00
TTS-Diff-arf_03034_01776172823_TTS-arm_02484_01,0.00,6.25
TTS-Diff-arf_03349_00073424523_TTS-com_07508_01,0.00,6.25
TTS-Diff-arf_04310_01283599460_TTS-clm_01523_01,0.00,6.25
TTS-Diff-arf_04310_01694502852_TTS-com_01523_01,0.00,100.00
TTS-Diff-arf_04766_01078348562_TTS-vef_08784_01,0.00,100.00
TTS-Diff-arf_04766_01727635251_TTS-cof_01523_00,0.00,100.00
TTS-Diff-arf_05223_00328858741_TTS-vem_05223_00,0.00,100.00
TTS-Diff-arf_05223_01295632077_TTS-clm_00610_00,0.00,18.75
TTS-Diff-arf_05679_00503938095_TTS-arm_07508_01,0.00,100.00
TTS-Diff-arf_05679_00996796857_TTS-pef_03397_01,0.00,0.00
TTS-Diff-arf_06136_00252359839_TTS-com_07508_00,0.00,100.00
TTS-Diff-arf_06136_01407782641_TTS-cof_05223_00,0.00,100.00
TTS-Diff-arf_06592_01615801553_TTS-arf_09334_00,0.00,100.00
TTS-Diff-arf_06592_02059135007_TTS-pem_01523_01,0.00,100.00
TTS-Diff-arf_07060_01742611064_TTS-com_08784_01,0.00,6.25
TTS-Diff-arf_07505_00502650031_TTS-clf_07049_01,0.00,0.00
TTS-Diff-arf_07508_00187158665_TTS-vem_05223_01,0.00,100.00
TTS-Diff-arf_07508_00994489278_TTS-vef_06136_01,0.00,18.75
TTS-Diff-arf_07508_01420819018_TTS-pem_01523_01,0.00,100.00
TTS-Diff-arf_07973_00330178377_TTS-vem_04310_01,0.00,43.75
TTS-Diff-arf_08421_00281596763_TTS-arf_06592_00,0.00,6.25
TTS-Diff-arf_08421_01533846523_TTS-pef_03397_01,0.00,100.00
TTS-Diff-arf_08784_01289834606_TTS-clm_03397_01,0.00,6.25
TTS-Diff-arf_08784_01984138509_TTS-vem_07049_00,0.00,0.00
TTS-Diff-arf_08886_00411466179_TTS-clf_01523_00,0.00,100.00
TTS-Diff-arf_08886_01192481285_TTS-clf_03397_01,0.00,100.00
TTS-Diff-arf_09697_01224833302_TTS-vem_05223_00,0.00,100.00
TTS-Diff-arm_00610_00073732425_TTS-arm_02484_01,0.00,100.00
TTS-Diff-arm_00610_00267700622_TTS-vem_09334_00,0.00,0.00
TTS-Diff-arm_00610_01733025750_TTS-vem_09334_01,0.00,100.00
TTS-Diff-arm_00610_02129249798_TTS-clm_01523_01,0.00,100.00
TTS-Diff-arm_01523_00675338107_TTS-arm_01523_00,0.00,100.00
TTS-Diff-arm_01523_01516108837_TTS-com_08784_00,0.00,100.00
TTS-Diff-arm_02484_00458197605_TTS-vef_09697_01,0.00,100.00
TTS-Diff-arm_03397_01669531039_TTS-vef_08784_02,0.00,100.00
TTS-Diff-arm_04310_00330879471_TTS-arm_05223_00,0.00,6.25
TTS-Diff-arm_04310_00830533411_TTS-clm_03397_00,0.00,100.00
TTS-Diff-arm_04310_00949025055_TTS-pef_02121_01,0.00,100.00
TTS-Diff-arm_04310_01756815284_TTS-clf_00610_00,0.00,6.25
TTS-Diff-arm_04310_01756815284_TTS-cof_06136_01,0.00,100.00
TTS-Diff-arm_04310_01829559101_TTS-cof_06136_01,0.00,100.00
TTS-Diff-arm_05223_00720854066_TTS-pem_01523_01,0.00,100.00
TTS-Diff-arm_05223_01086656404_TTS-arf_05223_01,0.00,100.00
TTS-Diff-arm_05223_01231335149_TTS-com_08784_00,0.00,6.25
TTS-Diff-arm_07049_00889717377_TTS-vef_04310_00,0.00,0.00
TTS-Diff-arm_07049_01465748092_TTS-arf_09334_01,0.00,100.00
TTS-Diff-arm_07049_01681029330_TTS-vef_08784_01,0.00,100.00
TTS-Diff-arm_07049_02116355540_TTS-cof_05223_00,0.00,6.25
TTS-Diff-arm_07508_00202880849_TTS-clm_01523_00,0.00,100.00
TTS-Diff-arm_07508_00604847165_TTS-cof_05223_01,0.00,0.00
TTS-Diff-arm_07508_00780271519_TTS-com_08784_01,0.00,100.00
TTS-Diff-arm_07508_00941494494_TTS-vef_02484_00,0.00,100.00
TTS-Diff-arm_07508_01243804431_TTS-pef_02121_02,0.00,100.00
TTS-Diff-arm_08421_00304037822_TTS-arf_06592_01,0.00,100.00
TTS-Diff-arm_08421_01192280829_TTS-pef_02436_01,0.00,100.00
TTS-Diff-arm_08421_01344921497_TTS-com_09697_01,0.00,100.00
TTS-Diff-arm_08421_01390857695_TTS-com_01523_02,0.00,0.00
TTS-Diff-arm_08421_02017682340_TTS-cof_01523_01,0.00,6.25
TTS-Diff-arm_08784_00326709576_TTS-clf_03397_01,0.00,100.00
TTS-Diff-arm_08784_01264262993_TTS-arm_01523_02,0.00,12.50
TTS-Diff-arm_08784_01845380649_TTS-arm_00610_01,0.00,100.00
TTS-Diff-arm_09334_00085559782_TTS-pef_02436_01,0.00,100.00
TTS-Diff-arm_09334_00639106124_TTS-arf_06136_00,0.00,100.00
TTS-Diff-arm_09334_01109753057_TTS-arf_06136_02,0.00,100.00
TTS-Diff-arm_09334_01423389227_TTS-vef_09697_00,0.00,0.00
TTS-Diff-arm_09697_00217121903_TTS-clf_03397_00,0.00,6.25
TTS-Diff-arm_09697_00626018594_TTS-arm_05223_00,0.00,37.50
TTS-Diff-arm_09697_01151197657_TTS-arm_01523_00,0.00,0.00
TTS-Diff-clf_00610_01114986956_TTS-arm_00610_00,0.00,0.00
TTS-Diff-clf_01523_01612674939_TTS-arf_09334_00,0.00,100.00
TTS-Diff-clf_01523_02123164297_TTS-clf_00610_00,0.00,100.00
TTS-Diff-clf_02484_00593270725_TTS-pef_02121_01,0.00,100.00
TTS-Diff-clf_03397_00367676488_TTS-arm_05223_00,0.00,0.00
TTS-Diff-clf_03397_00660465538_TTS-com_07508_01,0.00,6.25
TTS-Diff-clf_03397_00676692977_TTS-clm_03397_01,0.00,50.00
TTS-Diff-clf_03397_01409486713_TTS-com_07508_00,0.00,100.00
TTS-Diff-clf_03397_01958604600_TTS-vef_06136_00,0.00,0.00
TTS-Diff-clf_04310_00606019109_TTS-arm_01523_01,0.00,100.00
TTS-Diff-clf_04310_00606019109_TTS-clf_03397_00,0.00,100.00
TTS-Diff-clf_06136_00958817440_TTS-pef_02436_01,0.00,100.00
TTS-Diff-clf_07049_00006767245_TTS-vem_04310_00,0.00,12.50
TTS-Diff-clf_07049_00067760335_TTS-arm_07508_01,0.00,100.00
TTS-Diff-clf_07049_00361705437_TTS-arf_09334_02,0.00,6.25
TTS-Diff-clf_07049_01735130473_TTS-arm_02484_02,0.00,100.00
TTS-Diff-clf_07049_01898833320_TTS-com_09697_00,0.00,100.00
TTS-Diff-clf_07049_01909433693_TTS-vem_04310_00,0.00,100.00
TTS-Diff-clf_07049_02013596778_TTS-arm_02484_01,0.00,100.00
TTS-Diff-clf_07508_00725755473_TTS-clf_01523_00,0.00,12.50
TTS-Diff-clf_07508_01022640921_TTS-arm_00610_00,0.00,100.00
TTS-Diff-clf_08421_00951422616_TTS-pem_01523_01,0.00,100.00
TTS-Diff-clf_08421_01161858549_TTS-arm_05223_01,0.00,18.75
TTS-Diff-clf_08784_00208287634_TTS-clf_00610_01,0.00,100.00
TTS-Diff-clf_08784_00858817475_TTS-clm_08421_00,0.00,100.00
TTS-Diff-clf_08784_01282393603_TTS-arf_09334_00,0.00,100.00
TTS-Diff-clf_08784_02026948463_TTS-arf_06592_01,0.00,100.00
TTS-Diff-clf_09334_00170845835_TTS-pef_03397_00,0.00,100.00
TTS-Diff-clf_09697_00340072070_TTS-clm_06136_00,0.00,12.50
TTS-Diff-clf_09697_00466936675_TTS-arm_00610_00,0.00,0.00
TTS-Diff-clf_09697_01489582077_TTS-pem_06136_00,0.00,100.00
TTS-Diff-clf_09697_01543273045_TTS-arm_02484_02,0.00,100.00
TTS-Diff-clm_00610_01028350839_TTS-vem_05223_01,0.00,100.00
TTS-Diff-clm_00610_01767011448_TTS-clf_03397_01,0.00,100.00
TTS-Diff-clm_01208_01096922678_TTS-com_01523_02,0.00,0.00
TTS-Diff-clm_02121_01352111096_TTS-com_02121_01,0.00,100.00
TTS-Diff-clm_02121_01862662144_TTS-com_02121_02,0.00,100.00
TTS-Diff-clm_02121_01878637699_TTS-vef_04310_00,0.00,12.50
TTS-Diff-clm_02436_00332512167_TTS-clf_07049_00,0.00,100.00
TTS-Diff-clm_02436_01458515831_TTS-clm_00610_00,0.00,100.00
TTS-Diff-clm_02436_01662219196_TTS-arm_07508_02,0.00,100.00
TTS-Diff-clm_02436_01662219196_TTS-vef_04310_01,0.00,6.25
TTS-Diff-clm_02436_01959244397_TTS-arm_02484_02,0.00,100.00
TTS-Diff-clm_03034_00522084411_TTS-clm_03397_02,0.00,100.00
TTS-Diff-clm_03349_00741095620_TTS-pef_02484_01,0.00,100.00
TTS-Diff-clm_03397_00373784148_TTS-cof_06136_00,0.00,6.25
TTS-Diff-clm_04310_00289409082_TTS-arf_02436_01,0.00,100.00
TTS-Diff-clm_04310_00669986973_TTS-com_01523_01,0.00,100.00
TTS-Diff-clm_04310_01660691087_TTS-cof_03397_00,0.00,100.00
TTS-Diff-clm_05223_00832487018_TTS-cof_03397_00,0.00,100.00
TTS-Diff-clm_05223_00987607020_TTS-vef_06136_00,0.00,0.00
TTS-Diff-clm_05223_01494885450_TTS-clm_03397_01,0.00,18.75
TTS-Diff-clm_05223_01549214453_TTS-vef_02484_00,0.00,100.00
TTS-Diff-clm_05223_02136081965_TTS-cof_04310_01,0.00,0.00
TTS-Diff-clm_06136_01290778755_TTS-vef_09697_01,0.00,100.00
TTS-Diff-clm_07049_01707412255_TTS-pem_01523_00,0.00,6.25
TTS-Diff-clm_07049_02087073956_TTS-clm_06136_01,0.00,0.00
TTS-Diff-clm_07508_00395564392_TTS-pef_02436_01,0.00,6.25
TTS-Diff-clm_07508_01399643927_TTS-pem_06136_00,0.00,31.25
TTS-Diff-clm_07508_01554468288_TTS-vef_09697_01,0.00,100.00
TTS-Diff-clm_08421_00424687335_TTS-pef_03397_00,0.00,100.00
TTS-Diff-clm_08421_01586525817_TTS-arf_02436_01,0.00,100.00
TTS-Diff-clm_08421_01768759955_TTS-arf_09334_00,0.00,100.00
TTS-Diff-clm_08421_01820590086_TTS-vef_02484_00,0.00,0.00
TTS-Diff-clm_09334_00719908189_TTS-clf_07508_00,0.00,0.00
TTS-Diff-clm_09334_00719908189_TTS-vef_04310_00,0.00,18.75
TTS-Diff-clm_09334_00909137046_TTS-pem_09334_00,0.00,18.75
TTS-Diff-clm_09334_01653142621_TTS-arf_06136_01,0.00,100.00
TTS-Diff-clm_09697_00410284510_TTS-pem_01523_00,0.00,100.00
TTS-Diff-clm_09697_00812787418_TTS-com_07508_01,0.00,100.00
TTS-Diff-cof_00610_00207818661_TTS-clm_03397_01,0.00,12.50
TTS-Diff-cof_00610_00207818661_TTS-vef_04310_01,0.00,100.00
TTS-Diff-cof_00610_01424711494_TTS-pem_06136_01,0.00,6.25
TTS-Diff-cof_00610_01606969510_TTS-pem_01523_00,0.00,100.00
TTS-Diff-cof_01523_00813531077_TTS-arm_00610_01,0.00,100.00
TTS-Diff-cof_01523_01583730156_TTS-cof_04310_02,0.00,100.00
TTS-Diff-cof_01523_01730918401_TTS-cof_05223_01,0.00,100.00
TTS-Diff-cof_01523_01966019149_TTS-arm_02484_00,0.00,0.00
TTS-Diff-cof_02436_00541279320_TTS-vef_09697_02,0.00,12.50
TTS-Diff-cof_02484_01040427273_TTS-pem_08421_00,0.00,100.00
TTS-Diff-cof_02484_01921144848_TTS-cof_03397_00,0.00,100.00
TTS-Diff-cof_03034_00233774069_TTS-vem_05223_02,0.00,100.00
TTS-Diff-cof_03034_00689948160_TTS-pem_08421_00,0.00,100.00
TTS-Diff-cof_03034_02104489230_TTS-vem_04310_02,0.00,6.25
TTS-Diff-cof_03349_00296339042_TTS-clm_06136_00,0.00,100.00
TTS-Diff-cof_03349_01802104855_TTS-vem_04310_01,0.00,18.75
TTS-Diff-cof_03397_01306803903_TTS-vef_08784_00,0.00,12.50
TTS-Diff-cof_04310_00361762815_TTS-cof_05223_01,0.00,100.00
TTS-Diff-cof_04310_00646482932_TTS-clf_00610_01,0.00,6.25
TTS-Diff-cof_04310_00891196402_TTS-clf_00610_01,0.00,100.00
TTS-Diff-cof_04310_01552048320_TTS-com_08784_00,0.00,6.25
TTS-Diff-cof_04310_01603866944_TTS-pef_02436_00,0.00,100.00
TTS-Diff-cof_05223_00048212801_TTS-clm_03397_00,0.00,100.00
TTS-Diff-cof_05223_00259211544_TTS-com_01523_02,0.00,100.00
TTS-Diff-cof_05223_00666785254_TTS-arf_09334_00,0.00,100.00
TTS-Diff-cof_06136_01624099656_TTS-arm_00610_01,0.00,12.50
TTS-Diff-cof_07049_00449968263_TTS-arm_05223_01,0.00,0.00
TTS-Diff-cof_07049_01637730941_TTS-clm_01523_00,0.00,18.75
TTS-Diff-cof_08421_00866164470_TTS-arf_06592_01,0.00,12.50
TTS-Diff-cof_08421_00866164470_TTS-com_08784_00,0.00,6.25
TTS-Diff-cof_08421_02039879510_TTS-vef_09697_00,0.00,100.00
TTS-Diff-cof_09334_00388001662_TTS-pem_06136_00,0.00,100.00
TTS-Diff-cof_09334_00767941423_TTS-com_02121_00,0.00,100.00
TTS-Diff-cof_09334_01548919396_TTS-pem_08421_00,0.00,0.00
TTS-Diff-cof_09697_01693011674_TTS-vef_02484_01,0.00,12.50
TTS-Diff-com_00610_00540066680_TTS-clm_08421_01,0.00,0.00
TTS-Diff-com_01523_00991304268_TTS-com_08784_00,0.00,100.00
TTS-Diff-com_01523_01672496490_TTS-arm_01523_00,0.00,100.00
TTS-Diff-com_01523_01954470155_TTS-arf_06592_00,0.00,100.00
TTS-Diff-com_02121_01658050388_TTS-cof_06136_01,0.00,0.00
TTS-Diff-com_02121_02122723128_TTS-clf_03397_01,0.00,0.00
TTS-Diff-com_02121_02122723128_TTS-cof_01523_02,0.00,100.00
TTS-Diff-com_02436_00115278461_TTS-clf_03397_01,0.00,0.00
TTS-Diff-com_02436_00571564358_TTS-arm_02484_01,0.00,100.00
TTS-Diff-com_02436_00765293347_TTS-arm_02484_00,0.00,0.00
TTS-Diff-com_02436_01701953209_TTS-arm_07508_00,0.00,0.00
TTS-Diff-com_03034_01488961277_TTS-clf_07508_01,0.00,100.00
TTS-Diff-com_03034_01488961277_TTS-pem_01523_01,0.00,100.00
TTS-Diff-com_03397_01167341170_TTS-pef_02121_00,0.00,100.00
TTS-Diff-com_04310_01066632473_TTS-arf_02436_00,0.00,100.00
TTS-Diff-com_05223_00198758841_TTS-vef_09697_01,0.00,100.00
TTS-Diff-com_05223_00922593748_TTS-arm_01523_01,0.00,100.00
TTS-Diff-com_05223_00922593748_TTS-clf_03397_01,0.00,100.00
TTS-Diff-com_06136_01603776550_TTS-com_01523_00,0.00,6.25
TTS-Diff-com_06136_01615205468_TTS-clf_01523_01,0.00,6.25
TTS-Diff-com_07049_00855979747_TTS-pem_01523_01,0.00,0.00
TTS-Diff-com_07508_00939382484_TTS-cof_06136_00,0.00,0.00
TTS-Diff-com_08421_00347414175_TTS-arf_09334_01,0.00,100.00
TTS-Diff-com_08421_00895886444_TTS-vef_06136_01,0.00,100.00
TTS-Diff-com_08784_00331102421_TTS-pem_05223_00,0.00,100.00
TTS-Diff-com_08784_01491788150_TTS-clm_03397_00,0.00,100.00
TTS-Diff-com_09334_00033616669_TTS-pef_02484_00,0.00,100.00
TTS-Diff-com_09334_00144346144_TTS-cof_05223_01,0.00,100.00
TTS-Diff-com_09334_00963767980_TTS-pef_03397_01,0.00,12.50
TTS-Diff-com_09697_00306006962_TTS-cof_06136_01,0.00,100.00
TTS-Diff-com_09697_01190656581_TTS-com_02121_00,0.00,100.00
TTS-Diff-com_09697_01589882535_TTS-clf_01523_01,0.00,100.00
TTS-Diff-pef_00610_00256631164_TTS-clf_03397_00,0.00,18.75
TTS-Diff-pef_00610_00733114523_TTS-arm_00610_00,0.00,100.00
TTS-Diff-pef_00610_00796775529_TTS-clm_06136_02,0.00,100.00
TTS-Diff-pef_00610_01563676611_TTS-pem_05223_02,0.00,100.00
TTS-Diff-pef_01208_00888868573_TTS-com_09697_01,0.00,100.00
TTS-Diff-pef_01208_01400483048_TTS-vem_09334_00,0.00,100.00
TTS-Diff-pef_01523_00675089770_TTS-vem_05223_00,0.00,100.00
TTS-Diff-pef_01523_00767277470_TTS-vem_09334_01,0.00,100.00
TTS-Diff-pef_01523_01588093694_TTS-pem_01523_00,0.00,0.00
TTS-Diff-pef_02121_01056822699_TTS-clm_00610_00,0.00,100.00
TTS-Diff-pef_02121_01975634805_TTS-arf_09334_01,0.00,100.00
TTS-Diff-pef_02436_00764984446_TTS-arm_00610_01,0.00,0.00
TTS-Diff-pef_02436_00818168842_TTS-com_07508_00,0.00,18.75
TTS-Diff-pef_02436_01393102366_TTS-clf_01523_00,0.00,0.00
TTS-Diff-pef_02436_01734270542_TTS-vem_04310_00,0.00,100.00
TTS-Diff-pef_02484_00493281708_TTS-vem_07049_01,0.00,100.00
TTS-Diff-pef_02484_00738394403_TTS-cof_03397_01,0.00,100.00
TTS-Diff-pef_02484_01397036079_TTS-pem_01523_00,0.00,6.25
TTS-Diff-pef_02484_01790585485_TTS-clf_00610_01,0.00,18.75
TTS-Diff-pef_03034_01110100402_TTS-pem_08421_00,0.00,100.00
TTS-Diff-pef_03034_01929375752_TTS-vem_07049_00,0.00,100.00
TTS-Diff-pef_03034_02106860100_TTS-pem_06136_01,0.00,0.00
TTS-Diff-pef_03349_02028407448_TTS-com_01523_01,0.00,6.25
TTS-Diff-pef_03397_00823768559_TTS-pef_02121_00,0.00,12.50
TTS-Diff-pef_03397_00823768559_TTS-vef_06136_01,0.00,0.00
TTS-Diff-pef_03397_01098714467_TTS-clf_01523_01,0.00,100.00
TTS-Diff-pef_04310_00388899598_TTS-pem_06136_01,0.00,100.00
TTS-Diff-pef_04310_01980726434_TTS-pef_03397_01,0.00,100.00
TTS-Diff-pef_05223_01410531260_TTS-com_08784_00,0.00,100.00
TTS-Diff-pef_06136_01086433421_TTS-pem_09334_01,0.00,100.00
TTS-Diff-pef_06136_01121523748_TTS-arm_07508_00,0.00,100.00
TTS-Diff-pef_06136_01407999711_TTS-pef_02121_01,0.00,100.00
TTS-Diff-pef_07049_00021460381_TTS-com_09697_00,0.00,18.75
TTS-Diff-pef_07049_00294919760_TTS-vef_06136_00,0.00,100.00
TTS-Diff-pef_07049_00584735033_TTS-pem_09334_01,0.00,100.00
TTS-Diff-pef_07049_01401799110_TTS-vem_02484_00,0.00,18.75
TTS-Diff-pef_08784_00523410864_TTS-vef_02484_00,0.00,6.25
TTS-Diff-pef_08784_00801394630_TTS-vem_05223_00,0.00,100.00
TTS-Diff-pef_08784_00946124714_TTS-pem_08421_01,0.00,0.00
TTS-Diff-pef_08784_00952717252_TTS-vem_07049_00,0.00,12.50
TTS-Diff-pef_08784_01193195406_TTS-vem_02484_01,0.00,100.00
TTS-Diff-pef_09334_01477654254_TTS-cof_04310_02,0.00,100.00
TTS-Diff-pef_09334_01811603195_TTS-com_01523_01,0.00,100.00
TTS-Diff-pem_00295_01311525011_TTS-clf_01523_00,0.00,100.00
TTS-Diff-pem_00610_01295713370_TTS-vem_04310_00,0.00,100.00
TTS-Diff-pem_01208_00441904924_TTS-vef_06136_01,0.00,100.00
TTS-Diff-pem_01208_01473194931_TTS-vem_04310_00,0.00,12.50
TTS-Diff-pem_01208_02033215468_TTS-pef_02436_01,0.00,100.00
TTS-Diff-pem_01523_02144489668_TTS-clf_07049_00,0.00,100.00
TTS-Diff-pem_02121_01119887723_TTS-clf_07508_00,0.00,100.00
TTS-Diff-pem_02436_01626719559_TTS-pem_05223_01,0.00,100.00
TTS-Diff-pem_02436_01699210132_TTS-com_08784_00,0.00,100.00
TTS-Diff-pem_03034_01318871032_TTS-arm_01523_00,0.00,100.00
TTS-Diff-pem_03349_01129739913_TTS-clm_06136_00,0.00,100.00
TTS-Diff-pem_03397_00501878195_TTS-pem_01523_01,0.00,100.00
TTS-Diff-pem_04310_00242336575_TTS-vem_07049_00,0.00,100.00
TTS-Diff-pem_04310_00297092305_TTS-pef_02484_01,0.00,0.00
TTS-Diff-pem_04310_01549361900_TTS-clf_01523_00,0.00,100.00
TTS-Diff-pem_05223_00364905973_TTS-arm_00610_00,0.00,100.00
TTS-Diff-pem_05223_00973445525_TTS-arm_02484_00,0.00,0.00
TTS-Diff-pem_05223_01835964241_TTS-clf_07049_01,0.00,6.25
TTS-Diff-pem_06136_00969121875_TTS-com_09697_01,0.00,6.25
TTS-Diff-pem_07049_01254286833_TTS-vef_04310_01,0.00,100.00
TTS-Diff-pem_07049_01347596523_TTS-vem_09334_00,0.00,100.00
TTS-Diff-pem_07505_00858052969_TTS-vef_06136_02,0.00,18.75
TTS-Diff-pem_07505_01150237394_TTS-com_01523_01,0.00,0.00
TTS-Diff-pem_07505_01723013176_TTS-pef_03397_00,0.00,100.00
TTS-Diff-pem_07508_00779741874_TTS-clm_08421_01,0.00,100.00
TTS-Diff-pem_07508_01835777824_TTS-clf_07508_01,0.00,25.00
TTS-Diff-pem_08421_00033639148_TTS-vef_04310_01,0.00,0.00
TTS-Diff-pem_08421_01675772781_TTS-clf_01523_01,0.00,100.00
TTS-Diff-pem_08421_01917883187_TTS-pef_02484_01,0.00,6.25
TTS-Diff-pem_08784_01012422424_TTS-vef_09697_00,0.00,100.00
TTS-Diff-pem_08784_01031866419_TTS-arm_07508_02,0.00,100.00
TTS-Diff-pem_09334_01643406774_TTS-arm_01523_00,0.00,100.00
TTS-Diff-pem_09334_01904938503_TTS-arm_05223_00,0.00,100.00
TTS-Diff-pem_09697_00202855492_TTS-arm_00610_01,0.00,100.00
TTS-Diff-pem_09697_00789558406_TTS-arf_06592_01,0.00,0.00
TTS-Diff-pem_09697_01230952991_TTS-arm_02484_00,0.00,100.00
TTS-Diff-vef_02484_00378013189_TTS-arf_06136_00,0.00,0.00
